YEARID,MONTHID,ENTERPRISEID,ENTEPRISENAME,PORTFOLIOID,PORTFOLIONAME,NETINCOME
2022,4,107,Entity_0107,1.0,L2-ALL,-7591.2
2022,5,107,Entity_0107,1.0,L2-ALL,-7932.14
2022,6,107,Entity_0107,1.0,L2-ALL,-7623.27
2022,7,107,Entity_0107,1.0,L2-ALL,-6871.86
2022,8,107,Entity_0107,1.0,L2-ALL,-7655.63
2022,9,107,Entity_0107,1.0,L2-ALL,-7671.18
2022,10,107,Entity_0107,1.0,L2-ALL,-8009.9
2022,11,107,Entity_0107,1.0,L2-ALL,-7113.98
2022,12,107,Entity_0107,1.0,L2-ALL,-8041.78
2022,1,108,Entity_0108,1.0,L2-ALL,-14731.01
2022,2,108,Entity_0108,1.0,L2-ALL,-13381.01
2022,3,108,Entity_0108,1.0,L2-ALL,-16005.76
2022,4,108,Entity_0108,1.0,L2-ALL,-13742.01
2022,5,108,Entity_0108,1.0,L2-ALL,-15181.49
2022,6,108,Entity_0108,1.0,L2-ALL,-14731.01
2022,7,108,Entity_0108,1.0,L2-ALL,-12795.33
2022,8,108,Entity_0108,1.0,L2-ALL,-14731.01
2022,9,108,Entity_0108,1.0,L2-ALL,-14731.01
2022,10,108,Entity_0108,1.0,L2-ALL,1027.56
2022,11,108,Entity_0108,1.0,L2-ALL,-2824.19
2022,12,108,Entity_0108,1.0,L2-ALL,-13484.61
2022,1,110,Entity_0110,1.0,L2-ALL,-6881.74
2022,2,110,Entity_0110,1.0,L2-ALL,-5780.45
2022,3,110,Entity_0110,1.0,L2-ALL,-6893.07
2022,4,110,Entity_0110,1.0,L2-ALL,-6773.75
2022,5,110,Entity_0110,1.0,L2-ALL,-6920.0
2022,6,110,Entity_0110,1.0,L2-ALL,-7196.03
2022,7,110,Entity_0110,1.0,L2-ALL,-3490.84
2022,8,110,Entity_0110,1.0,L2-ALL,-7220.92
2022,9,110,Entity_0110,1.0,L2-ALL,-6632.1
2022,10,110,Entity_0110,1.0,L2-ALL,2360.53
2022,11,110,Entity_0110,1.0,L2-ALL,-7068.71
2022,12,110,Entity_0110,1.0,L2-ALL,-7012.18
2022,1,111,Entity_0111,1.0,L2-ALL,-10371.35
2022,2,111,Entity_0111,1.0,L2-ALL,-9535.21
2022,3,111,Entity_0111,1.0,L2-ALL,-11354.5
2022,4,111,Entity_0111,1.0,L2-ALL,-10665.88
2022,5,111,Entity_0111,1.0,L2-ALL,-10561.24
2022,6,111,Entity_0111,1.0,L2-ALL,-10694.89
2022,7,111,Entity_0111,1.0,L2-ALL,-7432.74
2022,8,111,Entity_0111,1.0,L2-ALL,-10724.11
2022,9,111,Entity_0111,1.0,L2-ALL,-10529.58
2022,10,111,Entity_0111,1.0,L2-ALL,-11013.06
2022,11,111,Entity_0111,1.0,L2-ALL,-10741.85
2022,12,111,Entity_0111,1.0,L2-ALL,-11041.73
2022,1,113,Entity_0113,1.0,L2-ALL,-9869.05
2022,2,113,Entity_0113,1.0,L2-ALL,-9032.13
2022,3,113,Entity_0113,1.0,L2-ALL,-10906.25
2022,4,113,Entity_0113,1.0,L2-ALL,-10161.16
2022,5,113,Entity_0113,1.0,L2-ALL,-10427.12
2022,6,113,Entity_0113,1.0,L2-ALL,-10188.58
2022,7,113,Entity_0113,1.0,L2-ALL,-6683.92
2022,8,113,Entity_0113,1.0,L2-ALL,-10216.18
2022,9,113,Entity_0113,1.0,L2-ALL,-10229.61
2022,10,113,Entity_0113,1.0,L2-ALL,-10493.6
2022,11,113,Entity_0113,1.0,L2-ALL,-10048.76
2022,12,113,Entity_0113,1.0,L2-ALL,-10520.7
2022,1,115,Entity_0115,1.0,L2-ALL,-13145.39
2022,2,115,Entity_0115,1.0,L2-ALL,-12502.66
2022,3,115,Entity_0115,1.0,L2-ALL,-13145.39
2022,4,115,Entity_0115,1.0,L2-ALL,-11217.2
2022,5,115,Entity_0115,1.0,L2-ALL,-12502.66
2022,6,115,Entity_0115,1.0,L2-ALL,-13997.16
2022,7,115,Entity_0115,1.0,L2-ALL,-12502.66
2022,8,115,Entity_0115,1.0,L2-ALL,-10116.5
2022,9,115,Entity_0115,1.0,L2-ALL,-12502.66
2022,10,115,Entity_0115,1.0,L2-ALL,-12502.66
2022,11,115,Entity_0115,1.0,L2-ALL,-12293.91
2022,12,115,Entity_0115,1.0,L2-ALL,-12502.66
2022,1,121,Entity_0121,1.0,L2-ALL,-9637.03
2022,2,121,Entity_0121,1.0,L2-ALL,-9514.19
2022,3,121,Entity_0121,1.0,L2-ALL,-10795.3
2022,4,121,Entity_0121,1.0,L2-ALL,-9689.66
2022,5,121,Entity_0121,1.0,L2-ALL,-10080.06
2022,6,121,Entity_0121,1.0,L2-ALL,-9723.55
2022,7,121,Entity_0121,1.0,L2-ALL,-9021.53
2022,8,121,Entity_0121,1.0,L2-ALL,-9757.72
2022,9,121,Entity_0121,1.0,L2-ALL,-9774.13
2022,10,121,Entity_0121,1.0,L2-ALL,-10162.15
2022,11,121,Entity_0121,1.0,L2-ALL,-9738.71
2022,12,121,Entity_0121,1.0,L2-ALL,-10195.76
2022,1,129,Entity_0129,1.0,L2-ALL,-13240.27
2022,2,129,Entity_0129,1.0,L2-ALL,-13088.51
2022,3,129,Entity_0129,1.0,L2-ALL,-13849.22
2022,4,129,Entity_0129,1.0,L2-ALL,-239875.97
2022,5,129,Entity_0129,1.0,L2-ALL,-11871.82
2022,6,129,Entity_0129,1.0,L2-ALL,30150.41
2022,7,129,Entity_0129,1.0,L2-ALL,-17228.24
2022,8,129,Entity_0129,1.0,L2-ALL,-12148.83
2022,9,129,Entity_0129,1.0,L2-ALL,-11404.96
2022,10,129,Entity_0129,1.0,L2-ALL,-10798.45
2022,11,129,Entity_0129,1.0,L2-ALL,-9741.09
2022,12,129,Entity_0129,1.0,L2-ALL,-8439.66
2022,1,131,Entity_0131,1.0,L2-ALL,-18993.76
2022,2,131,Entity_0131,1.0,L2-ALL,-18849.57
2022,3,131,Entity_0131,1.0,L2-ALL,-19577.54
2022,4,131,Entity_0131,1.0,L2-ALL,-386168.07
2022,5,131,Entity_0131,1.0,L2-ALL,-18202.97
2022,6,131,Entity_0131,1.0,L2-ALL,24358.43
2022,7,131,Entity_0131,1.0,L2-ALL,-25239.27
2022,8,131,Entity_0131,1.0,L2-ALL,-17094.25
2022,9,131,Entity_0131,1.0,L2-ALL,-15339.68
2022,10,131,Entity_0131,1.0,L2-ALL,-14308.61
2022,11,131,Entity_0131,1.0,L2-ALL,-12511.11
2022,12,131,Entity_0131,1.0,L2-ALL,-10298.69
2022,1,132,Entity_0132,1.0,L2-ALL,-9143.27
2022,2,132,Entity_0132,1.0,L2-ALL,-8987.52
2022,3,132,Entity_0132,1.0,L2-ALL,-9593.3
2022,4,132,Entity_0132,1.0,L2-ALL,-161610.07
2022,5,132,Entity_0132,1.0,L2-ALL,-7969.95
2022,6,132,Entity_0132,1.0,L2-ALL,32558.99
2022,7,132,Entity_0132,1.0,L2-ALL,-11567.5
2022,8,132,Entity_0132,1.0,L2-ALL,-7501.29
2022,9,132,Entity_0132,1.0,L2-ALL,-6896.47
2022,10,132,Entity_0132,1.0,L2-ALL,-6625.28
2022,11,132,Entity_0132,1.0,L2-ALL,-5812.55
2022,12,132,Entity_0132,1.0,L2-ALL,-4812.21
2022,1,139,Entity_0139,1.0,L2-ALL,-7384.77
2022,2,139,Entity_0139,1.0,L2-ALL,-6609.59
2022,3,139,Entity_0139,1.0,L2-ALL,-6230.07
2022,4,139,Entity_0139,1.0,L2-ALL,-6631.07
2022,5,139,Entity_0139,1.0,L2-ALL,-6864.32
2022,6,139,Entity_0139,1.0,L2-ALL,-6721.08
2022,7,139,Entity_0139,1.0,L2-ALL,-5792.72
2022,8,139,Entity_0139,1.0,L2-ALL,-6672.52
2022,9,139,Entity_0139,1.0,L2-ALL,-6683.27
2022,10,139,Entity_0139,1.0,L2-ALL,-6913.83
2022,11,139,Entity_0139,1.0,L2-ALL,-6326.41
2022,12,139,Entity_0139,1.0,L2-ALL,-6934.09
2022,1,142,Entity_0142,3.0,L2B,-30676.55
2022,2,142,Entity_0142,3.0,L2B,-29336.36
2022,3,142,Entity_0142,3.0,L2B,-31673.34
2022,4,142,Entity_0142,3.0,L2B,-28047.88
2022,5,142,Entity_0142,3.0,L2B,-31426.99
2022,6,142,Entity_0142,3.0,L2B,-29472.95
2022,7,142,Entity_0142,3.0,L2B,-25395.15
2022,8,142,Entity_0142,3.0,L2B,-28287.08
2022,9,142,Entity_0142,3.0,L2B,-28137.84
2022,10,142,Entity_0142,3.0,L2B,-31721.21
2022,11,142,Entity_0142,3.0,L2B,-29634.31
2022,12,142,Entity_0142,3.0,L2B,-29061.4
2022,1,144,Entity_0144,1.0,L2-ALL,-12224.24
2022,2,144,Entity_0144,1.0,L2-ALL,-11242.09
2022,3,144,Entity_0144,1.0,L2-ALL,-13566.1
2022,4,144,Entity_0144,1.0,L2-ALL,-12283.64
2022,5,144,Entity_0144,1.0,L2-ALL,-12735.76
2022,6,144,Entity_0144,1.0,L2-ALL,-12321.8
2022,7,144,Entity_0144,1.0,L2-ALL,-12772.84
2022,8,144,Entity_0144,1.0,L2-ALL,-12360.28
2022,9,144,Entity_0144,1.0,L2-ALL,-9992.55
2022,10,144,Entity_0144,1.0,L2-ALL,-12828.16
2022,11,144,Entity_0144,1.0,L2-ALL,-12208.92
2022,12,144,Entity_0144,1.0,L2-ALL,-12866.03
2022,1,145,Entity_0145,1.0,L2-ALL,-7057.78
2022,2,145,Entity_0145,1.0,L2-ALL,-6068.42
2022,3,145,Entity_0145,1.0,L2-ALL,-7797.4
2022,4,145,Entity_0145,1.0,L2-ALL,-7093.18
2022,5,145,Entity_0145,1.0,L2-ALL,-7362.6
2022,6,145,Entity_0145,1.0,L2-ALL,-7115.92
2022,7,145,Entity_0145,1.0,L2-ALL,-7384.7
2022,8,145,Entity_0145,1.0,L2-ALL,-7138.86
2022,9,145,Entity_0145,1.0,L2-ALL,-3731.46
2022,10,145,Entity_0145,1.0,L2-ALL,-7417.67
2022,11,145,Entity_0145,1.0,L2-ALL,-6839.32
2022,12,145,Entity_0145,1.0,L2-ALL,-7440.24
2022,1,146,Entity_0146,1.0,L2-ALL,-7706.5
2022,2,146,Entity_0146,1.0,L2-ALL,-6719.11
2022,3,146,Entity_0146,1.0,L2-ALL,-8653.93
2022,4,146,Entity_0146,1.0,L2-ALL,-7748.45
2022,5,146,Entity_0146,1.0,L2-ALL,-8067.67
2022,6,146,Entity_0146,1.0,L2-ALL,-7105.39
2022,7,146,Entity_0146,1.0,L2-ALL,-8093.86
2022,8,146,Entity_0146,1.0,L2-ALL,-7802.56
2022,9,146,Entity_0146,1.0,L2-ALL,-5429.42
2022,10,146,Entity_0146,1.0,L2-ALL,-8132.92
2022,11,146,Entity_0146,1.0,L2-ALL,-7843.1
2022,12,146,Entity_0146,1.0,L2-ALL,-7890.91
2022,1,148,Entity_0148,1.0,L2-ALL,-9463.0
2022,2,148,Entity_0148,1.0,L2-ALL,-8429.47
2022,3,148,Entity_0148,1.0,L2-ALL,-10839.1
2022,4,148,Entity_0148,1.0,L2-ALL,-10112.45
2022,5,148,Entity_0148,1.0,L2-ALL,-10394.77
2022,6,148,Entity_0148,1.0,L2-ALL,-9511.2
2022,7,148,Entity_0148,1.0,L2-ALL,-11910.91
2022,8,148,Entity_0148,1.0,L2-ALL,-10741.71
2022,9,148,Entity_0148,1.0,L2-ALL,-9573.42
2022,10,148,Entity_0148,1.0,L2-ALL,-9181.62
2022,11,148,Entity_0148,1.0,L2-ALL,-9992.87
2022,12,148,Entity_0148,1.0,L2-ALL,-10093.56
2022,1,153,Entity_0153,1.0,L2-ALL,-13781.55
2022,2,153,Entity_0153,1.0,L2-ALL,-12051.85
2022,3,153,Entity_0153,1.0,L2-ALL,-13418.81
2022,4,153,Entity_0153,1.0,L2-ALL,-14625.73
2022,5,153,Entity_0153,1.0,L2-ALL,-13456.79
2022,6,153,Entity_0153,1.0,L2-ALL,-13871.05
2022,7,153,Entity_0153,1.0,L2-ALL,-11107.79
2022,8,153,Entity_0153,1.0,L2-ALL,-13905.96
2022,9,153,Entity_0153,1.0,L2-ALL,-13532.61
2022,10,153,Entity_0153,1.0,L2-ALL,-13551.3
2022,11,153,Entity_0153,1.0,L2-ALL,-13753.42
2022,12,153,Entity_0153,1.0,L2-ALL,-13588.51
2022,1,155,Entity_0155,1.0,L2-ALL,-20970.99
2022,2,155,Entity_0155,1.0,L2-ALL,-20666.89
2022,3,155,Entity_0155,1.0,L2-ALL,-21613.19
2022,4,155,Entity_0155,1.0,L2-ALL,-20698.87
2022,5,155,Entity_0155,1.0,L2-ALL,-21022.86
2022,6,155,Entity_0155,1.0,L2-ALL,-20728.76
2022,7,155,Entity_0155,1.0,L2-ALL,-19960.44
2022,8,155,Entity_0155,1.0,L2-ALL,-20758.87
2022,9,155,Entity_0155,1.0,L2-ALL,-20773.44
2022,10,155,Entity_0155,1.0,L2-ALL,-21095.3
2022,11,155,Entity_0155,1.0,L2-ALL,-20803.88
2022,12,155,Entity_0155,1.0,L2-ALL,-21124.86
2022,1,157,Entity_0157,1.0,L2-ALL,-13631.47
2022,2,157,Entity_0157,1.0,L2-ALL,-13646.65
2022,3,157,Entity_0157,1.0,L2-ALL,-13727.84
2022,4,157,Entity_0157,1.0,L2-ALL,-13680.93
2022,5,157,Entity_0157,1.0,L2-ALL,-14031.51
2022,6,157,Entity_0157,1.0,L2-ALL,-13712.95
2022,7,157,Entity_0157,1.0,L2-ALL,-11676.46
2022,8,157,Entity_0157,1.0,L2-ALL,-13745.21
2022,9,157,Entity_0157,1.0,L2-ALL,-13760.81
2022,10,157,Entity_0157,1.0,L2-ALL,-14109.11
2022,11,157,Entity_0157,1.0,L2-ALL,-13072.42
2022,12,157,Entity_0157,1.0,L2-ALL,-14140.79
2022,1,160,Entity_0160,1.0,L2-ALL,-15298.7
2022,2,160,Entity_0160,1.0,L2-ALL,-10047.77
2022,3,160,Entity_0160,1.0,L2-ALL,-14736.75
2022,4,160,Entity_0160,1.0,L2-ALL,-15359.92
2022,5,160,Entity_0160,1.0,L2-ALL,-15761.11
2022,6,160,Entity_0160,1.0,L2-ALL,-15399.79
2022,7,160,Entity_0160,1.0,L2-ALL,-15799.82
2022,8,160,Entity_0160,1.0,L2-ALL,-13053.77
2022,9,160,Entity_0160,1.0,L2-ALL,-15459.46
2022,10,160,Entity_0160,1.0,L2-ALL,-15857.76
2022,11,160,Entity_0160,1.0,L2-ALL,-15499.99
2022,12,160,Entity_0160,1.0,L2-ALL,-15897.11
2022,1,165,Entity_0165,1.0,L2-ALL,-8285.69
2022,2,165,Entity_0165,1.0,L2-ALL,-8575.92
2022,3,165,Entity_0165,1.0,L2-ALL,-9293.3
2022,4,165,Entity_0165,1.0,L2-ALL,-8604.1
2022,5,165,Entity_0165,1.0,L2-ALL,-8850.93
2022,6,165,Entity_0165,1.0,L2-ALL,-8630.76
2022,7,165,Entity_0165,1.0,L2-ALL,-6490.67
2022,8,165,Entity_0165,1.0,L2-ALL,-8657.61
2022,9,165,Entity_0165,1.0,L2-ALL,-8829.13
2022,10,165,Entity_0165,1.0,L2-ALL,-9135.31
2022,11,165,Entity_0165,1.0,L2-ALL,-8823.06
2022,12,165,Entity_0165,1.0,L2-ALL,-9199.55
2022,1,166,Entity_0166,1.0,L2-ALL,-14450.5
2022,2,166,Entity_0166,1.0,L2-ALL,-14464.08
2022,3,166,Entity_0166,1.0,L2-ALL,-15315.5
2022,4,166,Entity_0166,1.0,L2-ALL,-13843.24
2022,5,166,Entity_0166,1.0,L2-ALL,-14647.04
2022,6,166,Entity_0166,1.0,L2-ALL,-14522.04
2022,7,166,Entity_0166,1.0,L2-ALL,-12427.06
2022,8,166,Entity_0166,1.0,L2-ALL,-13300.45
2022,9,166,Entity_0166,1.0,L2-ALL,-14564.32
2022,10,166,Entity_0166,1.0,L2-ALL,-14056.76
2022,11,166,Entity_0166,1.0,L2-ALL,-14592.98
2022,12,166,Entity_0166,1.0,L2-ALL,-14903.97
2022,1,167,Entity_0167,1.0,L2-ALL,-10921.78
2022,2,167,Entity_0167,1.0,L2-ALL,-10933.31
2022,3,167,Entity_0167,1.0,L2-ALL,-11669.24
2022,4,167,Entity_0167,1.0,L2-ALL,-258066.21
2022,5,167,Entity_0167,1.0,L2-ALL,-12913.16
2022,6,167,Entity_0167,1.0,L2-ALL,-11435.71
2022,7,167,Entity_0167,1.0,L2-ALL,-8105.88
2022,8,167,Entity_0167,1.0,L2-ALL,-8012.6
2022,9,167,Entity_0167,1.0,L2-ALL,-8661.52
2022,10,167,Entity_0167,1.0,L2-ALL,-7760.65
2022,11,167,Entity_0167,1.0,L2-ALL,-6439.92
2022,12,167,Entity_0167,1.0,L2-ALL,252533.57
2022,1,169,Entity_0169,1.0,L2-ALL,-15330.54
2022,2,169,Entity_0169,1.0,L2-ALL,-15975.07
2022,3,169,Entity_0169,1.0,L2-ALL,-16009.75
2022,4,169,Entity_0169,1.0,L2-ALL,-14217.84
2022,5,169,Entity_0169,1.0,L2-ALL,-16380.62
2022,6,169,Entity_0169,1.0,L2-ALL,-16051.21
2022,7,169,Entity_0169,1.0,L2-ALL,-13240.12
2022,8,169,Entity_0169,1.0,L2-ALL,-14838.51
2022,9,169,Entity_0169,1.0,L2-ALL,-15206.7
2022,10,169,Entity_0169,1.0,L2-ALL,-14956.44
2022,11,169,Entity_0169,1.0,L2-ALL,-16144.35
2022,12,169,Entity_0169,1.0,L2-ALL,-15677.04
2022,1,173,Entity_0173,1.0,L2-ALL,-11680.76
2022,2,173,Entity_0173,1.0,L2-ALL,-11694.63
2022,3,173,Entity_0173,1.0,L2-ALL,-12566.0
2022,4,173,Entity_0173,1.0,L2-ALL,-11725.43
2022,5,173,Entity_0173,1.0,L2-ALL,-12024.27
2022,6,173,Entity_0173,1.0,L2-ALL,-11754.49
2022,7,173,Entity_0173,1.0,L2-ALL,-9666.33
2022,8,173,Entity_0173,1.0,L2-ALL,-11783.74
2022,9,173,Entity_0173,1.0,L2-ALL,-11797.96
2022,10,173,Entity_0173,1.0,L2-ALL,-12094.7
2022,11,173,Entity_0173,1.0,L2-ALL,-11618.75
2022,12,173,Entity_0173,1.0,L2-ALL,-12123.38
2022,1,174,Entity_0174,1.0,L2-ALL,-13990.85
2022,2,174,Entity_0174,1.0,L2-ALL,-14007.37
2022,3,174,Entity_0174,1.0,L2-ALL,-15036.6
2022,4,174,Entity_0174,1.0,L2-ALL,-14043.67
2022,5,174,Entity_0174,1.0,L2-ALL,-14396.78
2022,6,174,Entity_0174,1.0,L2-ALL,-14078.34
2022,7,174,Entity_0174,1.0,L2-ALL,-13338.98
2022,8,174,Entity_0174,1.0,L2-ALL,-14113.23
2022,9,174,Entity_0174,1.0,L2-ALL,-14130.2
2022,10,174,Entity_0174,1.0,L2-ALL,-14480.78
2022,11,174,Entity_0174,1.0,L2-ALL,-14035.4
2022,12,174,Entity_0174,1.0,L2-ALL,-14514.58
2022,1,175,Entity_0175,1.0,L2-ALL,-10361.37
2022,2,175,Entity_0175,1.0,L2-ALL,-10151.79
2022,3,175,Entity_0175,1.0,L2-ALL,-9211.58
2022,4,175,Entity_0175,1.0,L2-ALL,-10394.41
2022,5,175,Entity_0175,1.0,L2-ALL,-10597.3
2022,6,175,Entity_0175,1.0,L2-ALL,-10416.03
2022,7,175,Entity_0175,1.0,L2-ALL,-10618.29
2022,8,175,Entity_0175,1.0,L2-ALL,-6971.08
2022,9,175,Entity_0175,1.0,L2-ALL,-10448.41
2022,10,175,Entity_0175,1.0,L2-ALL,-10649.72
2022,11,175,Entity_0175,1.0,L2-ALL,-10470.34
2022,12,175,Entity_0175,1.0,L2-ALL,-10671.0
2022,1,176,Entity_0176,1.0,L2-ALL,-27609.95
2022,2,176,Entity_0176,1.0,L2-ALL,-25173.31
2022,3,176,Entity_0176,1.0,L2-ALL,-67804.06
2022,4,176,Entity_0176,1.0,L2-ALL,-29012.39
2022,5,176,Entity_0176,1.0,L2-ALL,13497.04
2022,6,176,Entity_0176,1.0,L2-ALL,-71838.36
2022,7,176,Entity_0176,1.0,L2-ALL,-25137.31
2022,8,176,Entity_0176,1.0,L2-ALL,-29022.14
2022,9,176,Entity_0176,1.0,L2-ALL,-29043.49
2022,10,176,Entity_0176,1.0,L2-ALL,-29468.44
2022,11,176,Entity_0176,1.0,L2-ALL,12275.31
2022,12,176,Entity_0176,1.0,L2-ALL,-29511.35
2022,1,177,Entity_0177,1.0,L2-ALL,-11556.9
2022,2,177,Entity_0177,1.0,L2-ALL,-12212.99
2022,3,177,Entity_0177,1.0,L2-ALL,-11499.96
2022,4,177,Entity_0177,1.0,L2-ALL,-12343.07
2022,5,177,Entity_0177,1.0,L2-ALL,-10914.25
2022,6,177,Entity_0177,1.0,L2-ALL,-12372.51
2022,7,177,Entity_0177,1.0,L2-ALL,-11576.37
2022,8,177,Entity_0177,1.0,L2-ALL,-12402.13
2022,9,177,Entity_0177,1.0,L2-ALL,-12416.56
2022,10,177,Entity_0177,1.0,L2-ALL,-12710.59
2022,11,177,Entity_0177,1.0,L2-ALL,-12237.72
2022,12,177,Entity_0177,1.0,L2-ALL,-12739.63
2022,1,178,Entity_0178,1.0,L2-ALL,-14347.22
2022,2,178,Entity_0178,1.0,L2-ALL,-14364.1
2022,3,178,Entity_0178,1.0,L2-ALL,-15269.77
2022,4,178,Entity_0178,1.0,L2-ALL,-13201.33
2022,5,178,Entity_0178,1.0,L2-ALL,-14755.09
2022,6,178,Entity_0178,1.0,L2-ALL,-14436.59
2022,7,178,Entity_0178,1.0,L2-ALL,-14789.32
2022,8,178,Entity_0178,1.0,L2-ALL,-12085.92
2022,9,178,Entity_0178,1.0,L2-ALL,-14463.37
2022,10,178,Entity_0178,1.0,L2-ALL,-14840.56
2022,11,178,Entity_0178,1.0,L2-ALL,-14316.44
2022,12,178,Entity_0178,1.0,L2-ALL,-14875.35
2022,1,186,Entity_0186,1.0,L2-ALL,-2838.13
2022,2,186,Entity_0186,1.0,L2-ALL,1542.22
2022,3,186,Entity_0186,1.0,L2-ALL,-7594.92
2022,4,186,Entity_0186,1.0,L2-ALL,-3066.0
2022,5,186,Entity_0186,1.0,L2-ALL,-3118.27
2022,6,186,Entity_0186,1.0,L2-ALL,-3071.74
2022,7,186,Entity_0186,1.0,L2-ALL,-3123.83
2022,8,186,Entity_0186,1.0,L2-ALL,-3077.5
2022,9,186,Entity_0186,1.0,L2-ALL,-2895.33
2022,10,186,Entity_0186,1.0,L2-ALL,-1882.17
2022,11,186,Entity_0186,1.0,L2-ALL,-2941.15
2022,12,186,Entity_0186,1.0,L2-ALL,-3137.81
2022,1,188,Entity_0188,1.0,L2-ALL,-7968.37
2022,2,188,Entity_0188,1.0,L2-ALL,-7977.07
2022,3,188,Entity_0188,1.0,L2-ALL,-8402.79
2022,4,188,Entity_0188,1.0,L2-ALL,-7995.81
2022,5,188,Entity_0188,1.0,L2-ALL,-8142.98
2022,6,188,Entity_0188,1.0,L2-ALL,-8013.82
2022,7,188,Entity_0188,1.0,L2-ALL,-7069.01
2022,8,188,Entity_0188,1.0,L2-ALL,-8031.94
2022,9,188,Entity_0188,1.0,L2-ALL,-8173.5
2022,10,188,Entity_0188,1.0,L2-ALL,-8351.93
2022,11,188,Entity_0188,1.0,L2-ALL,-8173.71
2022,12,188,Entity_0188,1.0,L2-ALL,-8400.63
2022,1,189,Entity_0189,1.0,L2-ALL,-12414.14
2022,2,189,Entity_0189,1.0,L2-ALL,-11854.03
2022,3,189,Entity_0189,1.0,L2-ALL,-13018.2
2022,4,189,Entity_0189,1.0,L2-ALL,-12457.17
2022,5,189,Entity_0189,1.0,L2-ALL,-12473.93
2022,6,189,Entity_0189,1.0,L2-ALL,-12487.73
2022,7,189,Entity_0189,1.0,L2-ALL,-11411.12
2022,8,189,Entity_0189,1.0,L2-ALL,-12518.47
2022,9,189,Entity_0189,1.0,L2-ALL,-12532.4
2022,10,189,Entity_0189,1.0,L2-ALL,-12548.37
2022,11,189,Entity_0189,1.0,L2-ALL,-12411.7
2022,12,189,Entity_0189,1.0,L2-ALL,-13614.4
2022,1,190,Entity_0190,1.0,L2-ALL,-14590.28
2022,2,190,Entity_0190,1.0,L2-ALL,-13605.2
2022,3,190,Entity_0190,1.0,L2-ALL,-15552.07
2022,4,190,Entity_0190,1.0,L2-ALL,-14638.05
2022,5,190,Entity_0190,1.0,L2-ALL,-14962.68
2022,6,190,Entity_0190,1.0,L2-ALL,-14669.17
2022,7,190,Entity_0190,1.0,L2-ALL,-14992.9
2022,8,190,Entity_0190,1.0,L2-ALL,-14700.49
2022,9,190,Entity_0190,1.0,L2-ALL,-11186.29
2022,10,190,Entity_0190,1.0,L2-ALL,-15038.11
2022,11,190,Entity_0190,1.0,L2-ALL,-14241.72
2022,12,190,Entity_0190,1.0,L2-ALL,-15068.78
2022,1,192,Entity_0192,1.0,L2-ALL,-3819.59
2022,2,192,Entity_0192,1.0,L2-ALL,-4552.13
2022,3,192,Entity_0192,1.0,L2-ALL,-4810.22
2022,4,192,Entity_0192,1.0,L2-ALL,-4563.71
2022,5,192,Entity_0192,1.0,L2-ALL,-4583.6
2022,6,192,Entity_0192,1.0,L2-ALL,-4574.81
2022,7,192,Entity_0192,1.0,L2-ALL,-4663.75
2022,8,192,Entity_0192,1.0,L2-ALL,-4585.97
2022,9,192,Entity_0192,1.0,L2-ALL,-4591.45
2022,10,192,Entity_0192,1.0,L2-ALL,-3954.91
2022,11,192,Entity_0192,1.0,L2-ALL,-4602.72
2022,12,192,Entity_0192,1.0,L2-ALL,-4690.86
2022,1,193,Entity_0193,1.0,L2-ALL,-5896.55
2022,2,193,Entity_0193,1.0,L2-ALL,-5896.55
2022,3,193,Entity_0193,1.0,L2-ALL,-6092.04
2022,4,193,Entity_0193,1.0,L2-ALL,-5896.55
2022,5,193,Entity_0193,1.0,L2-ALL,4457.28
2022,6,193,Entity_0193,1.0,L2-ALL,-7293.74
2022,7,193,Entity_0193,1.0,L2-ALL,136.52
2022,8,193,Entity_0193,1.0,L2-ALL,-5875.09
2022,9,193,Entity_0193,1.0,L2-ALL,-5425.92
2022,10,193,Entity_0193,1.0,L2-ALL,-4539.83
2022,11,193,Entity_0193,1.0,L2-ALL,-4647.52
2022,12,193,Entity_0193,1.0,L2-ALL,-4514.7
2022,1,196,Entity_0196,1.0,L2-ALL,-11681.83
2022,2,196,Entity_0196,1.0,L2-ALL,-10502.73
2022,3,196,Entity_0196,1.0,L2-ALL,-10998.81
2022,4,196,Entity_0196,1.0,L2-ALL,-11721.42
2022,5,196,Entity_0196,1.0,L2-ALL,-11975.45
2022,6,196,Entity_0196,1.0,L2-ALL,-11747.27
2022,7,196,Entity_0196,1.0,L2-ALL,-12000.54
2022,8,196,Entity_0196,1.0,L2-ALL,-10681.82
2022,9,196,Entity_0196,1.0,L2-ALL,-9736.97
2022,10,196,Entity_0196,1.0,L2-ALL,-12038.11
2022,11,196,Entity_0196,1.0,L2-ALL,-11478.46
2022,12,196,Entity_0196,1.0,L2-ALL,-12063.58
2022,1,200,Entity_0200,1.0,L2-ALL,-17131.39
2022,2,200,Entity_0200,1.0,L2-ALL,-16838.43
2022,3,200,Entity_0200,1.0,L2-ALL,-16856.11
2022,4,200,Entity_0200,1.0,L2-ALL,-17797.43
2022,5,200,Entity_0200,1.0,L2-ALL,-16888.01
2022,6,200,Entity_0200,1.0,L2-ALL,-17215.44
2022,7,200,Entity_0200,1.0,L2-ALL,-14537.34
2022,8,200,Entity_0200,1.0,L2-ALL,-15997.15
2022,9,200,Entity_0200,1.0,L2-ALL,-16886.88
2022,10,200,Entity_0200,1.0,L2-ALL,-16976.45
